I_50_30_S_1-99_1;28
I_50_30_S_1-99_10;29
I_50_30_S_1-99_2;28
I_50_30_S_1-99_3;25
I_50_30_S_1-99_4;29
I_50_30_S_1-99_5;21
I_50_30_S_1-99_6;29
I_50_30_S_1-99_7;27
I_50_30_S_1-99_8;29
I_50_30_S_1-99_9;29
I_150_10_S_1-124_1;332
I_150_10_S_1-124_10;316
I_150_10_S_1-124_2;319
I_150_10_S_1-124_3;324
I_150_10_S_1-124_4;324
I_150_10_S_1-124_5;307
I_150_10_S_1-124_6;304
I_150_10_S_1-124_7;308
I_150_10_S_1-124_8;342
I_150_10_S_1-124_9;330
I_150_10_S_1-49_1;238
I_150_10_S_1-49_10;208
I_150_10_S_1-49_2;246
I_150_10_S_1-49_3;229
I_150_10_S_1-49_4;227
I_150_10_S_1-49_5;226
I_150_10_S_1-49_6;224
I_150_10_S_1-49_7;208
I_150_10_S_1-49_8;242
I_150_10_S_1-49_9;225
I_150_10_S_1-9_1;184
I_150_10_S_1-9_10;180
I_150_10_S_1-9_2;198
I_150_10_S_1-9_3;174
I_150_10_S_1-9_4;182
I_150_10_S_1-9_5;183
I_150_10_S_1-9_6;174
I_150_10_S_1-9_7;180
I_150_10_S_1-9_8;202
I_150_10_S_1-9_9;162
I_150_10_S_1-99_1;280
I_150_10_S_1-99_10;259
I_150_10_S_1-99_2;291
I_150_10_S_1-99_3;273
I_150_10_S_1-99_4;302
I_150_10_S_1-99_5;288
I_150_10_S_1-99_6;290
I_150_10_S_1-99_7;276
I_150_10_S_1-99_8;285
I_150_10_S_1-99_9;295
I_150_15_S_1-124_1;210
I_150_15_S_1-124_10;199
I_150_15_S_1-124_2;206
I_150_15_S_1-124_3;185
I_150_15_S_1-124_4;203
I_150_15_S_1-124_5;207
I_150_15_S_1-124_6;197
I_150_15_S_1-124_7;193
I_150_15_S_1-124_8;182
I_150_15_S_1-124_9;198
I_150_15_S_1-49_1;143
I_150_15_S_1-49_10;135
I_150_15_S_1-49_2;130
I_150_15_S_1-49_3;132
I_150_15_S_1-49_4;139
I_150_15_S_1-49_5;135
I_150_15_S_1-49_6;122
I_150_15_S_1-49_7;148
I_150_15_S_1-49_8;137
I_150_15_S_1-49_9;147
I_150_15_S_1-9_1;97
I_150_15_S_1-9_10;90
I_150_15_S_1-9_2;99
I_150_15_S_1-9_3;98
I_150_15_S_1-9_4;100
I_150_15_S_1-9_5;91
I_150_15_S_1-9_6;101
I_150_15_S_1-9_7;106
I_150_15_S_1-9_8;100
I_150_15_S_1-9_9;102
I_150_15_S_1-99_1;176
I_150_15_S_1-99_10;170
I_150_15_S_1-99_2;176
I_150_15_S_1-99_3;160
I_150_15_S_1-99_4;177
I_150_15_S_1-99_5;172
I_150_15_S_1-99_6;170
I_150_15_S_1-99_7;168
I_150_15_S_1-99_8;160
I_150_15_S_1-99_9;173
I_150_20_S_1-124_1;141
I_150_20_S_1-124_10;149
I_150_20_S_1-124_2;143
I_150_20_S_1-124_3;151
I_150_20_S_1-124_4;139
I_150_20_S_1-124_5;141
I_150_20_S_1-124_6;146
I_150_20_S_1-124_7;140
I_150_20_S_1-124_8;139
I_150_20_S_1-124_9;146
I_150_20_S_1-49_1;103
I_150_20_S_1-49_10;101
I_150_20_S_1-49_2;99
I_150_20_S_1-49_3;87
I_150_20_S_1-49_4;96
I_150_20_S_1-49_5;105
I_150_20_S_1-49_6;92
I_150_20_S_1-49_7;85
I_150_20_S_1-49_8;95
I_150_20_S_1-49_9;91
I_150_20_S_1-9_1;75
I_150_20_S_1-9_10;63
I_150_20_S_1-9_2;62
I_150_20_S_1-9_3;60
I_150_20_S_1-9_4;64
I_150_20_S_1-9_5;67
I_150_20_S_1-9_6;69
I_150_20_S_1-9_7;64
I_150_20_S_1-9_8;64
I_150_20_S_1-9_9;63
I_150_20_S_1-99_1;123
I_150_20_S_1-99_10;115
I_150_20_S_1-99_2;132
I_150_20_S_1-99_3;120
I_150_20_S_1-99_4;123
I_150_20_S_1-99_5;120
I_150_20_S_1-99_6;119
I_150_20_S_1-99_7;124
I_150_20_S_1-99_8;125
I_150_20_S_1-99_9;119
I_150_25_S_1-124_1;112
I_150_25_S_1-124_10;111
I_150_25_S_1-124_2;108
I_150_25_S_1-124_3;109
I_150_25_S_1-124_4;120
I_150_25_S_1-124_5;107
I_150_25_S_1-124_6;121
I_150_25_S_1-124_7;117
I_150_25_S_1-124_8;107
I_150_25_S_1-124_9;104
I_150_25_S_1-49_1;76
I_150_25_S_1-49_10;79
I_150_25_S_1-49_2;82
I_150_25_S_1-49_3;67
I_150_25_S_1-49_4;72
I_150_25_S_1-49_5;78
I_150_25_S_1-49_6;71
I_150_25_S_1-49_7;81
I_150_25_S_1-49_8;76
I_150_25_S_1-49_9;70
I_150_25_S_1-9_1;48
I_150_25_S_1-9_10;49
I_150_25_S_1-9_2;46
I_150_25_S_1-9_3;45
I_150_25_S_1-9_4;48
I_150_25_S_1-9_5;51
I_150_25_S_1-9_6;47
I_150_25_S_1-9_7;48
I_150_25_S_1-9_8;44
I_150_25_S_1-9_9;49
I_150_25_S_1-99_1;94
I_150_25_S_1-99_10;100
I_150_25_S_1-99_2;101
I_150_25_S_1-99_3;99
I_150_25_S_1-99_4;103
I_150_25_S_1-99_5;105
I_150_25_S_1-99_6;98
I_150_25_S_1-99_7;102
I_150_25_S_1-99_8;102
I_150_25_S_1-99_9;96
I_150_30_S_1-124_1;85
I_150_30_S_1-124_10;90
I_150_30_S_1-124_2;83
I_150_30_S_1-124_3;89
I_150_30_S_1-124_4;93
I_150_30_S_1-124_5;89
I_150_30_S_1-124_6;83
I_150_30_S_1-124_7;90
I_150_30_S_1-124_8;85
I_150_30_S_1-124_9;92
I_150_30_S_1-49_1;59
I_150_30_S_1-49_10;63
I_150_30_S_1-49_2;59
I_150_30_S_1-49_3;64
I_150_30_S_1-49_4;60
I_150_30_S_1-49_5;62
I_150_30_S_1-49_6;64
I_150_30_S_1-49_7;61
I_150_30_S_1-49_8;65
I_150_30_S_1-49_9;63
I_150_30_S_1-9_1;36
I_150_30_S_1-9_10;38
I_150_30_S_1-9_2;41
I_150_30_S_1-9_3;36
I_150_30_S_1-9_4;38
I_150_30_S_1-9_5;39
I_150_30_S_1-9_6;39
I_150_30_S_1-9_7;38
I_150_30_S_1-9_8;36
I_150_30_S_1-9_9;37
I_150_30_S_1-99_1;84
I_150_30_S_1-99_10;74
I_150_30_S_1-99_2;85
I_150_30_S_1-99_3;89
I_150_30_S_1-99_4;83
I_150_30_S_1-99_5;80
I_150_30_S_1-99_6;82
I_150_30_S_1-99_7;82
I_150_30_S_1-99_8;81
I_150_30_S_1-99_9;85
I_200_10_S_1-124_1;417
I_200_10_S_1-124_10;414
I_200_10_S_1-124_2;422
I_200_10_S_1-124_3;415
I_200_10_S_1-124_4;442
I_200_10_S_1-124_5;434
I_200_10_S_1-124_6;394
I_200_10_S_1-124_7;421
I_200_10_S_1-124_8;420
I_200_10_S_1-124_9;419
I_200_10_S_1-49_1;303
I_200_10_S_1-49_10;300
I_200_10_S_1-49_2;306
I_200_10_S_1-49_3;305
I_200_10_S_1-49_4;308
I_200_10_S_1-49_5;296
I_200_10_S_1-49_6;287
I_200_10_S_1-49_7;291
I_200_10_S_1-49_8;291
I_200_10_S_1-49_9;289
I_200_10_S_1-9_1;260
I_200_10_S_1-9_10;242
I_200_10_S_1-9_2;224
I_200_10_S_1-9_3;239
I_200_10_S_1-9_4;221
I_200_10_S_1-9_5;214
